2309021	grp-a001-02-000000035461843	nad-a001-02-000000250168930	20	0			400	false	1	2023-06-22T02:20:15Z	2024-08-29T01:04:21Z	83786722537	6242220048	니뜰리히 1인용 리클라이너 흔들의자 스윙체어 린넨	https://shopping-phinf.pstatic.net/main_8378672/83786722537.jpg	https://smartstore.naver.com/main/products/6242220048	https://m.smartstore.naver.com/main/products/6242220048	129000	0	가구/인테리어	서재/사무용가구	의자	흔들의자	50000004	50000105	50001239	50003292	가구/인테리어>서재/사무용가구>의자>흔들의자	
2309021	grp-a001-02-000000035645517	nad-a001-02-000000251156499	20	0			400	false	1	2023-06-28T10:19:12Z	2024-08-29T01:04:21Z	86104934723	8560434400	강아지 캠핑 의자 S 애견 강아지 해먹 침대	https://shopping-phinf.pstatic.net/main_8610493/86104934723.jpg	https://smartstore.naver.com/main/products/8560434400	https://m.smartstore.naver.com/main/products/8560434400	22900	3000	생활/건강	반려동물	리빙용품	침대/해먹	50000008	50000155	50006724	50008468	생활/건강>반려동물>리빙용품>침대/해먹	
2309021	grp-a001-02-000000023587820	nad-a001-02-000000255564604	20	1			50	true	1	2023-07-26T05:43:12Z		86404670651	8860170328	야외 접이식 낚시 캠핑 대형 비치 파라솔 우산 받침대	https://shopping-phinf.pstatic.net/main_8640467/86404670651.3.jpg	https://smartstore.naver.com/main/products/8860170328	https://m.smartstore.naver.com/main/products/8860170328	95000	15000	스포츠/레저	캠핑	캠핑가구	파라솔	50000007	50000028	50009500	50009341	스포츠/레저>캠핑>캠핑가구>파라솔	
2309021	grp-a001-02-000000023587820	nad-a001-02-000000255564605	20	1			300	false	0	2023-07-26T05:43:12Z		86321156771	8776656448	캠핑 에어매트 수비다 에어베드 침대 텐트 자충매트 25cm	https://shopping-phinf.pstatic.net/main_8632115/86321156771.2.jpg	https://smartstore.naver.com/main/products/8776656448	https://m.smartstore.naver.com/main/products/8776656448	59900	0	스포츠/레저	캠핑	캠핑매트		50000007	50000028	50005341		스포츠/레저>캠핑>캠핑매트	
2309021	grp-a001-02-000000023587820	nad-a001-02-000000255564607	20	1			50	true	1	2023-07-26T05:43:13Z		86247712577	8703212254	캠핑베개 펌프형 휴대용 캠핑 에어 베개 야외 차박 여행	https://shopping-phinf.pstatic.net/main_8624771/86247712577.jpg	https://smartstore.naver.com/main/products/8703212254	https://m.smartstore.naver.com/main/products/8703212254	5860	0	스포츠/레저	캠핑	기타캠핑용품		50000007	50000028	50001304		스포츠/레저>캠핑>기타캠핑용품	
2309021	grp-a001-02-000000038138252	nad-a001-02-000000269306198	30	0	강아지 패딩 겨울옷 깔깔이애견올인원 경량패딩		300	false	1	2023-10-24T15:12:29Z	2024-08-29T01:04:21Z	85224143700	7679643378	강아지 옷 강아지 패딩 5부 S 겨울옷 중형견 더 도그 페이스	https://shopping-phinf.pstatic.net/main_8522414/85224143700.3.jpg	https://smartstore.naver.com/main/products/7679643378	https://m.smartstore.naver.com/main/products/7679643378	14900	3000	생활/건강	반려동물	패션용품	패딩	50000008	50000155	50006728	50006729	생활/건강>반려동물>패션용품>패딩	
2309021	grp-a001-02-000000038146461	nad-a001-02-000000269363555	30	0	강아지 침대계단 슬라이드계단 애견 펫스텝 4단		300	false	1	2023-10-25T03:45:59Z	2024-08-29T01:04:21Z	86280318931	8735818608	강아지 계단 침대 펫스텝 슬라이드 3단 반려견 애견 계단	https://shopping-phinf.pstatic.net/main_8628031/86280318931.4.jpg	https://smartstore.naver.com/main/products/8735818608	https://m.smartstore.naver.com/main/products/8735818608	27900	0	생활/건강	반려동물	리빙용품	계단/스텝	50000008	50000155	50006724	50008369	생활/건강>반려동물>리빙용품>계단/스텝	
2309021	grp-a001-02-000000038347590	nad-a001-02-000000271116166	20	1			50	true	1	2023-11-02T12:35:17Z	2024-08-29T01:04:21Z	86329221752	8784721430	강아지 간식볼 노즈워크 공 볼 국산 파미고펫 댕댕이롤러 장난감	https://shopping-phinf.pstatic.net/main_8632922/86329221752.2.jpg	https://smartstore.naver.com/main/products/8784721430	https://m.smartstore.naver.com/main/products/8784721430	12900	3000	생활/건강	반려동물	강아지 장난감/훈련	노즈워크	50000008	50000155	50006673	50006674	생활/건강>반려동물>강아지 장난감/훈련>노즈워크	
2309021	grp-a001-02-000000038416088	nad-a001-02-000000271411066	20	0	고양이화장실 특 대형 피단 pidan 이글루		300	false	1	2023-11-05T05:43:28Z	2024-08-29T01:04:21Z	84378945678	6834445357	피단 사막화 방지 후드형 이글루 고양이 화장실 대형 배변통	https://shopping-phinf.pstatic.net/main_8437894/84378945678.2.jpg	https://smartstore.naver.com/main/products/6834445357	https://m.smartstore.naver.com/main/products/6834445357	85900	0	생활/건강	반려동물	고양이 배변용품	후드형화장실	50000008	50000155	50006694	50006697	생활/건강>반려동물>고양이 배변용품>후드형화장실	
2309021	grp-a001-02-000000023587820	nad-a001-02-000000271505506	20	1			50	true	0	2023-11-06T03:57:20Z		86931650034	9387149711	마운틴하이커 선반 키친 IGT 캠핑 테이블 미니 백패킹 테이블 접이식쉘프	https://shopping-phinf.pstatic.net/main_8693165/86931650034.jpg	https://smartstore.naver.com/main/products/9387149711	https://m.smartstore.naver.com/main/products/9387149711	34690	3000	스포츠/레저	캠핑	캠핑가구	캠핑테이블	50000007	50000028	50009500	50009361	스포츠/레저>캠핑>캠핑가구>캠핑테이블	
