2309021	grp-a001-02-000000023587820	nad-a001-02-000000171109743	21	1			280	false	0	2022-02-15T11:29:12Z		83835114341	6290611852	수비다 에어텐트 감성캠핑 공기주입식 면 중형 7.9 일반형	https://shopping-phinf.pstatic.net/main_8383511/83835114341.4.jpg	https://smartstore.naver.com/main/products/6290611852	https://m.smartstore.naver.com/main/products/6290611852	649000	30000	스포츠/레저	캠핑	텐트	3-4인용	50000007	50000028	50001099	50002651	스포츠/레저>캠핑>텐트>3-4인용	
2309021	grp-a001-02-000000023587820	nad-a001-02-000000217770620	21	1			300	false	0	2022-12-08T01:36:53Z		84312896229	6768395907	수비다 야전침대 초경량 접이식 휴대용 노브랜드 경량야전침대	https://shopping-phinf.pstatic.net/main_8431289/84312896229.3.jpg	https://smartstore.naver.com/main/products/6768395907	https://m.smartstore.naver.com/main/products/6768395907	68000	0	스포츠/레저	캠핑	캠핑가구	야전침대	50000007	50000028	50009500	50009342	스포츠/레저>캠핑>캠핑가구>야전침대	
2309021	grp-a001-02-000000023587820	nad-a001-02-000000230520432	20	0			400	false	1	2023-02-23T07:49:24Z		85255906127	7711405805	수비다 경량 침낭 사계절 백패킹 슬리핑백 캠핑이불	https://shopping-phinf.pstatic.net/main_8525590/85255906127.8.jpg	https://smartstore.naver.com/main/products/7711405805	https://m.smartstore.naver.com/main/products/7711405805	26900	3000	스포츠/레저	캠핑	침낭		50000007	50000028	50001775		스포츠/레저>캠핑>침낭	
2309021	grp-a001-02-000000023587820	nad-a001-02-000000235119501	20	0			300	false	1	2023-03-21T07:10:42Z		85812857023	8268356700	노브랜드 간이 경량 접이식 캠핑침대 XJC04 야전침대	https://shopping-phinf.pstatic.net/main_8581285/85812857023.6.jpg	https://smartstore.naver.com/main/products/8268356700	https://m.smartstore.naver.com/main/products/8268356700	54900	3000	스포츠/레저	캠핑	캠핑가구	야전침대	50000007	50000028	50009500	50009342	스포츠/레저>캠핑>캠핑가구>야전침대	
2309021	grp-a001-02-000000035192618	nad-a001-02-000000248151457	20	1			50	true	1	2023-06-09T02:53:48Z		85812857023	8268356700	노브랜드 간이 경량 접이식 캠핑침대 XJC04 야전침대	https://shopping-phinf.pstatic.net/main_8581285/85812857023.6.jpg	https://smartstore.naver.com/main/products/8268356700	https://m.smartstore.naver.com/main/products/8268356700	54900	3000	스포츠/레저	캠핑	캠핑가구	야전침대	50000007	50000028	50009500	50009342	스포츠/레저>캠핑>캠핑가구>야전침대	
2309021	grp-a001-02-000000023587820	nad-a001-02-000000255564604	20	0			50	true	1	2023-07-26T05:43:12Z		86404670651	8860170328	야외 접이식 낚시 캠핑 대형 비치 파라솔 우산 받침대포함	https://shopping-phinf.pstatic.net/main_8640467/86404670651.3.jpg	https://smartstore.naver.com/main/products/8860170328	https://m.smartstore.naver.com/main/products/8860170328	95000	15000	스포츠/레저	캠핑	캠핑가구	파라솔	50000007	50000028	50009500	50009341	스포츠/레저>캠핑>캠핑가구>파라솔	
2309021	grp-a001-02-000000023587820	nad-a001-02-000000255564607	20	1			50	true	1	2023-07-26T05:43:13Z		86247712577	8703212254	캠핑베개 펌프형 휴대용 캠핑 에어 베개 야외 차박 여행	https://shopping-phinf.pstatic.net/main_8624771/86247712577.jpg	https://smartstore.naver.com/main/products/8703212254	https://m.smartstore.naver.com/main/products/8703212254	5860	0	스포츠/레저	캠핑	기타캠핑용품		50000007	50000028	50001304		스포츠/레저>캠핑>기타캠핑용품	
2309021	grp-a001-02-000000023587820	nad-a001-02-000000271505508	20	1			300	false	1	2023-11-06T03:57:20Z		86576859017	9032358694	해루질랜턴 등산 모션센서 램프 안전모 랜턴 헤드랜턴 캡라이트 1줄	https://shopping-phinf.pstatic.net/main_8657685/86576859017.13.jpg	https://smartstore.naver.com/main/products/9032358694	https://m.smartstore.naver.com/main/products/9032358694	4900	3000	스포츠/레저	캠핑	랜턴	헤드랜턴	50000007	50000028	50001100	50002658	스포츠/레저>캠핑>랜턴>헤드랜턴	
2309021	grp-a001-02-000000023587820	nad-a001-02-000000306413992	20	1			400	false	1	2024-06-13T04:33:12Z		87988475842	10443970793	접이식의자 플라스틱 아코디언 자바라 의자 롯데월드 줄서기 무지개의자	https://shopping-phinf.pstatic.net/main_8798847/87988475842.8.jpg	https://smartstore.naver.com/main/products/10443970793	https://m.smartstore.naver.com/main/products/10443970793	5900	3000	가구/인테리어	서재/사무용가구	의자	간이/접이식의자	50000004	50000105	50001239	50003294	가구/인테리어>서재/사무용가구>의자>간이/접이식의자	
2309021	grp-a001-02-000000023587820	nad-a001-02-000000307022202	20	0			50	true	1	2024-06-18T02:46:12Z		87198444043	9653941773	수비다 순면 L150 모포 슬리핑백 여름 침낭 캠핑이불	https://shopping-phinf.pstatic.net/main_8719844/87198444043.jpg	https://smartstore.naver.com/main/products/9653941773	https://m.smartstore.naver.com/main/products/9653941773	18900	3000	스포츠/레저	캠핑	침낭		50000007	50000028	50001775		스포츠/레저>캠핑>침낭	
