2309021	grp-a001-02-000000046992496	nad-a001-02-000000341570586	20	0			130	false	1	2024-12-26T00:39:07Z		85928365989	8383865666	여행용 목베개 에어펌프 기내용 휴대용 비행기	https://shopping-phinf.pstatic.net/main_8592836/85928365989.jpg	https://smartstore.naver.com/main/products/8383865666	https://m.smartstore.naver.com/main/products/8383865666	9900	3000	가구/인테리어	홈데코	쿠션/방석	목쿠션/아이필로우	50000004	50000154	50001139	50003651	가구/인테리어>홈데코>쿠션/방석>목쿠션/아이필로우	
2309021	grp-a001-02-000000046992496	nad-a001-02-000000341570593	20	1			120	false	1	2024-12-26T00:39:07Z		82861462089	5316969578	니뜰리히 1인용 수동 리클라이너 소파	https://shopping-phinf.pstatic.net/main_8286146/82861462089.jpg	https://smartstore.naver.com/main/products/5316969578	https://m.smartstore.naver.com/main/products/5316969578	189000	25000	가구/인테리어	거실가구	소파	리클라이너소파	50000004	50000101	50001234	50003245	가구/인테리어>거실가구>소파>리클라이너소파	
2309021	grp-a001-02-000000046992504	nad-a001-02-000000341570655	20	0			70	false	1	2024-12-26T00:39:43Z		87670499939	10125997009	책상 확장 연장 테이블 보조 데스크 추가 화이트 20x40	https://shopping-phinf.pstatic.net/main_8767049/87670499939.1.jpg	https://smartstore.naver.com/main/products/10125997009	https://m.smartstore.naver.com/main/products/10125997009	11900	0	가구/인테리어	서재/사무용가구	책상	책상소품	50000004	50000105	50001238	50003695	가구/인테리어>서재/사무용가구>책상>책상소품	
2309021	grp-a001-02-000000046992504	nad-a001-02-000000341570658	20	0			70	false	1	2024-12-26T00:39:43Z		87623432394	10078929741	등편한 허리 쿠션 차량 의자 등받이 메모리폼 받침 받침대 사무실	https://shopping-phinf.pstatic.net/main_8762343/87623432394.jpg	https://smartstore.naver.com/main/products/10078929741	https://m.smartstore.naver.com/main/products/10078929741	7900	3000	가구/인테리어	홈데코	쿠션/방석	등쿠션	50000004	50000154	50001139	50003648	가구/인테리어>홈데코>쿠션/방석>등쿠션	
2309021	grp-a001-02-000000046992504	nad-a001-02-000000341570661	30	0			50	true	1	2024-12-26T00:39:43Z		87548664724	10004162451	침대헤드쿠션 커버 벽쿠션 머리 리폼 프레임 벽가드 와플스판 120cm	https://shopping-phinf.pstatic.net/main_8754866/87548664724.1.jpg	https://smartstore.naver.com/main/products/10004162451	https://m.smartstore.naver.com/main/products/10004162451	5900	3000	가구/인테리어	홈데코	쿠션/방석	헤드쿠션	50000004	50000154	50001139	50003650	가구/인테리어>홈데코>쿠션/방석>헤드쿠션	
2309021	grp-a001-02-000000046992504	nad-a001-02-000000341570679	20	0			70	false	1	2024-12-26T00:39:43Z		86790154162	9245653839	메모리폼방석 식탁 벤치 원형방석 의자 사무실 방석 낮은형	https://shopping-phinf.pstatic.net/main_8679015/86790154162.jpg	https://smartstore.naver.com/main/products/9245653839	https://m.smartstore.naver.com/main/products/9245653839	10900	3000	가구/인테리어	홈데코	쿠션/방석	일반방석	50000004	50000154	50001139	50003642	가구/인테리어>홈데코>쿠션/방석>일반방석	
2309021	grp-a001-02-000000046992504	nad-a001-02-000000341570697	20	0			70	false	1	2024-12-26T00:39:43Z		86297929524	8753429201	여행용압축파우치 부피순삭 캐리어정리백 캐리어파우치	https://shopping-phinf.pstatic.net/main_8629792/86297929524.jpg	https://smartstore.naver.com/main/products/8753429201	https://m.smartstore.naver.com/main/products/8753429201	7900	3000	패션잡화	여행용가방/소품	여행소품케이스		50000001	50000178	50000658		패션잡화>여행용가방/소품>여행소품케이스	
2309021	grp-a001-02-000000046992504	nad-a001-02-000000341570714	20	0			70	false	1	2024-12-26T00:39:43Z		85928365989	8383865666	여행용 목베개 에어펌프 기내용 휴대용 비행기	https://shopping-phinf.pstatic.net/main_8592836/85928365989.jpg	https://smartstore.naver.com/main/products/8383865666	https://m.smartstore.naver.com/main/products/8383865666	9900	3000	가구/인테리어	홈데코	쿠션/방석	목쿠션/아이필로우	50000004	50000154	50001139	50003651	가구/인테리어>홈데코>쿠션/방석>목쿠션/아이필로우	
2309021	grp-a001-02-000000046992504	nad-a001-02-000000341570734	20	0			50	true	1	2024-12-26T00:39:43Z		82861462089	5316969578	니뜰리히 1인용 수동 리클라이너 소파	https://shopping-phinf.pstatic.net/main_8286146/82861462089.jpg	https://smartstore.naver.com/main/products/5316969578	https://m.smartstore.naver.com/main/products/5316969578	189000	25000	가구/인테리어	거실가구	소파	리클라이너소파	50000004	50000101	50001234	50003245	가구/인테리어>거실가구>소파>리클라이너소파	
2309021	grp-a001-02-000000046992520	nad-a001-02-000000341571995	20	1			50	true	1	2024-12-26T00:41:27Z		88341656047	10797150057	울타리 부품	https://shopping-phinf.pstatic.net/main_8834165/88341656047.jpg	https://smartstore.naver.com/main/products/10797150057	https://m.smartstore.naver.com/main/products/10797150057	300	3000	생활/건강	반려동물	리빙용품	울타리	50000008	50000155	50006724	50008428	생활/건강>반려동물>리빙용품>울타리	
